rank	term	p_value	z_score	combined_score	overlap_genes	adjusted_p_value
567	Positive Regulation Of MAP Kinase Activity (GO:0043406)	0.21853719627074508	4.1626834381551365	6.330604994411687	['ERBB2']	0.2636321732789941
568	Positive Regulation Of Neuron Projection Development (GO:0010976)	0.22065678694231974	4.116732324279494	6.2209868160475805	['VLDLR']	0.2652535013506972
569	Sensory Perception Of Sound (GO:0007605)	0.22065678694231974	4.116732324279494	6.2209868160475805	['CACNA1D']	0.2652535013506972
570	Regulation Of Endothelial Cell Proliferation (GO:0001936)	0.2227707347342889	4.071780147662018	6.1142344674930955	['PRL']	0.266856712010952
571	Cytoplasmic Translation (GO:0002181)	0.2227707347342889	4.071780147662018	6.1142344674930955	['RPLP0']	0.266856712010952
572	Proteolysis (GO:0006508)	0.22382044335443238	2.300422138836773	3.443527528033391	['MMP14', 'ADAMTS1']	0.2676454252699856
573	Vesicle Organization (GO:0016050)	0.22487905441669934	4.027794684520186	6.010245250282423	['DNM1']	0.26797434359063127
574	Cellular Response To Hormone Stimulus (GO:0032870)	0.22487905441669934	4.027794684520186	6.010245250282423	['SLC5A5']	0.26797434359063127
578	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	0.22698176066319722	3.9847450822962664	5.908921158911916	['MAP4K4']	0.2686081735183856
577	Recombinational Repair (GO:0000725)	0.22698176066319722	3.9847450822962664	5.908921158911916	['RAD51AP1']	0.2686081735183856
575	T Cell Receptor Signaling Pathway (GO:0050852)	0.22698176066319722	3.9847450822962664	5.908921158911916	['RFTN1']	0.2686081735183856
576	Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	0.22698176066319722	3.9847450822962664	5.908921158911916	['SMAD4']	0.2686081735183856
579	Regulation Of Protein Metabolic Process (GO:0051246)	0.22907886813447037	3.942601787487587	5.810168619029014	['CHEK2']	0.2701550789723754
580	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	0.22907886813447037	3.942601787487587	5.810168619029014	['SMAD4']	0.2701550789723754
581	Negative Regulation Of Gene Expression (GO:0010629)	0.22979888985533098	2.258406264394288	3.321101013479225	['DAPK1', 'SHMT1']	0.27053776361625886
582	MAPK Cascade (GO:0000165)	0.23325634531533673	3.8609219996109707	5.6200246083287	['MAP4K4']	0.27366610668214464
583	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	0.23325634531533673	3.8609219996109707	5.6200246083287	['EPAS1']	0.27366610668214464
584	Response To UV (GO:0009411)	0.23741160244685378	3.7825424051839147	5.43914439332398	['DDB2']	0.2780642740987123
586	Protein Catabolic Process (GO:0030163)	0.24154475557916438	3.7072669531104054	5.266916012992776	['CHEK2']	0.28193961231424647
585	Activation Of GTPase Activity (GO:0090630)	0.24154475557916438	3.7072669531104054	5.266916012992776	['ARHGAP45']	0.28193961231424647
587	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	0.24360307918918833	3.6707362190159083	5.183869127170332	['CACNA1D']	0.28385776178092814
588	Positive Regulation Of Kinase Activity (GO:0033674)	0.24565591998779918	3.6349148195640226	5.102778558422387	['ERBB2']	0.285763008965399
589	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	0.24770329237259123	3.5997822931785195	5.023581327863361	['CHEK2']	0.28716788471669896
590	Negative Regulation Of MAPK Cascade (GO:0043409)	0.24770329237259123	3.5997822931785195	5.023581327863361	['SMAD4']	0.28716788471669896
591	Response To Calcium Ion (GO:0051592)	0.24974521057517934	3.565318957771788	4.946217041895164	['KCNMA1']	0.2890452183306644
592	Positive Regulation Of Autophagy (GO:0010508)	0.25178168885115515	3.531505873976504	4.870627760669909	['DAPK1']	0.2909099242807266
593	Positive Regulation Of Metabolic Process (GO:0009893)	0.25381274145450977	3.498324810439076	4.796757877346515	['EPAS1']	0.2917780086636717
594	Positive Regulation Of Translation (GO:0045727)	0.25381274145450977	3.498324810439076	4.796757877346515	['ERBB2']	0.2917780086636717
595	Response To Tumor Necrosis Factor (GO:0034612)	0.25381274145450977	3.498324810439076	4.796757877346515	['AFF3']	0.2917780086636717
596	Cell-Matrix Adhesion (GO:0007160)	0.25583838254966373	3.46575821104123	4.724554005177176	['ITGB2']	0.2931213629212228
597	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	0.25583838254966373	3.46575821104123	4.724554005177176	['DAPK1']	0.2931213629212228
598	Regulation Of JNK Cascade (GO:0046328)	0.25785862628579265	3.4337891639259133	4.653964868867731	['MAP4K4']	0.2949419738787327
599	RNA Metabolic Process (GO:0016070)	0.25987348673890226	3.402401372212693	4.584941203901978	['RBMS1']	0.2957628368209803
600	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	0.25987348673890226	3.402401372212693	4.584941203901978	['SMAD4']	0.2957628368209803
601	Mitotic Sister Chromatid Segregation (GO:0000070)	0.25987348673890226	3.402401372212693	4.584941203901978	['CHEK2']	0.2957628368209803
602	Calcium Ion Transport (GO:0006816)	0.26188297803793575	3.3715791262961075	4.517435659146221	['CACNA1D']	0.2970612885206435
603	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	0.26188297803793575	3.3715791262961075	4.517435659146221	['CCND2']	0.2970612885206435
604	Positive Regulation Of Cellular Component Organization (GO:0051130)	0.2638871142135861	3.341307277628032	4.451402708485304	['NOX1']	0.29883904987101473
605	Regulation Of MAP Kinase Activity (GO:0043405)	0.26588590923208694	3.3115712138921354	4.38679856497224	['ERBB2']	0.30060489572685534
606	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	0.2718503869297767	3.2254391672088483	4.2011455207148956	['CD14']	0.3063355266226808
607	Cellular Response To Oxidative Stress (GO:0034599)	0.2718503869297767	3.2254391672088483	4.2011455207148956	['DAPK1']	0.3063355266226808
611	Positive Regulation Of Cell Cycle Process (GO:0090068)	0.2738279567355554	3.1977100467666504	4.14185077378919	['CDC7']	0.3065438991933222
610	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	0.2738279567355554	3.1977100467666504	4.14185077378919	['ARHGAP45']	0.3065438991933222
609	Regulation Of Protein Binding (GO:0043393)	0.2738279567355554	3.1977100467666504	4.14185077378919	['ZFPM1']	0.3065438991933222
608	Negative Regulation Of Cell Population Proliferation (GO:0008285)	0.27288464509453386	1.996429300142828	2.592774947319887	['ADAMTS1', 'TP53I11']	0.3065438991933222
612	Potassium Ion Transport (GO:0006813)	0.2816856569494322	3.091376890690784	3.916661751538747	['KCNMA1']	0.3143115650137221
613	Regulation Of Protein Catabolic Process (GO:0042176)	0.2816856569494322	3.091376890690784	3.916661751538747	['CHEK2']	0.3143115650137221
614	Modulation Of Chemical Synaptic Transmission (GO:0050804)	0.2836370059612168	3.065883080729972	3.86319665424253	['CHRNB4']	0.31545969443491434
615	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	0.2836370059612168	3.065883080729972	3.86319665424253	['ERBB2']	0.31545969443491434
616	Negative Regulation Of Growth (GO:0045926)	0.28558315190096645	3.0408038042644576	3.8108023535104274	['SMAD4']	0.3160823234632056
617	Cellular Response To Lipopolysaccharide (GO:0071222)	0.28558315190096645	3.0408038042644576	3.8108023535104274	['CD14']	0.3160823234632056
618	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	0.28558315190096645	3.0408038042644576	3.8108023535104274	['ERBB2']	0.3160823234632056
621	Negative Regulation Of Cell Growth (GO:0030308)	0.28752410838833287	3.0161290322580645	3.759449710134971	['SMAD4']	0.3166932208335261
619	Regulation Of Mitotic Cell Cycle (GO:0007346)	0.28752410838833287	3.0161290322580645	3.759449710134971	['XPC']	0.3166932208335261
620	Response To Cytokine (GO:0034097)	0.28752410838833287	3.0161290322580645	3.759449710134971	['AFF3']	0.3166932208335261
622	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	0.29139050719430143	2.9679544773884396	3.659757842580537	['ERBB2']	0.3204358632168845
623	Protein Homooligomerization (GO:0051260)	0.2952363106707253	2.9212853773584904	3.563907368992543	['SHMT1']	0.32414387881023454
624	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	0.2971515228201141	2.898493491297353	3.517359800013655	['SMAD4']	0.3257237846297405
625	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	0.3009666348760668	2.8539536223534494	3.4269015589412346	['FRY']	0.3288517224524436
626	Circulatory System Development (GO:0072359)	0.3009666348760668	2.8539536223534494	3.4269015589412346	['ZFPM1']	0.3288517224524436
627	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	0.30476141969101106	2.81075329834019	3.339810258287141	['RFTN1']	0.33246700329928475
628	Positive Regulation Of Transferase Activity (GO:0051347)	0.3215892378883452	2.6314111081583844	2.9852838174088645	['ERBB2']	0.35026598521596836
629	Regulation Of Cell Adhesion (GO:0030155)	0.32343413500046725	2.6128776883493865	2.9493112629733527	['ERBB2']	0.35171533917379905
632	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	0.3271091688388425	2.5765777488614185	2.8792259572271113	['DAPK1']	0.3540232143762156
630	Regulation Of Cold-Induced Thermogenesis (GO:0120161)	0.3271091688388425	2.5765777488614185	2.8792259572271113	['EPAS1']	0.3540232143762156
631	Neuron Projection Morphogenesis (GO:0048812)	0.3271091688388425	2.5765777488614185	2.8792259572271113	['MAP4K4']	0.3540232143762156
633	Neuron Development (GO:0048666)	0.33440055490417686	2.5069013549449157	2.7460991987490533	['FRY']	0.36077283841396995
634	protein-RNA Complex Assembly (GO:0022618)	0.33440055490417686	2.5069013549449157	2.7460991987490533	['RPLP0']	0.36077283841396995
635	Cellular Response To Organic Cyclic Compound (GO:0071407)	0.3380171115569395	2.4734474572035485	2.6828464490666466	['SLC5A5']	0.3641003217400734
636	Regulation Of Cellular Component Organization (GO:0051128)	0.33981815033240975	2.4570506454816288	2.6520044847533275	['IL17RB']	0.3649567212871076
637	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	0.33987928576006954	1.484984520123839	1.6025429726131695	['SMAD4', 'ZBTB16', 'ZFPM1']	0.3649567212871076
638	Peptide Biosynthetic Process (GO:0043043)	0.34875145239079136	2.378199735608701	2.5051855685642948	['RPLP0']	0.37331141382676253
639	Peptidyl-Serine Phosphorylation (GO:0018105)	0.34875145239079136	2.378199735608701	2.5051855685642948	['CDC7']	0.37331141382676253
640	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	0.3496710329126996	1.6513046424940698	1.7351289489168455	['SMAD4', 'ZBTB16']	0.3737109164254477
641	Response To Lipopolysaccharide (GO:0032496)	0.3505238222671281	2.3630284213040365	2.477225570202745	['CD14']	0.37403790082794947
642	Regulation Of Macromolecule Metabolic Process (GO:0060255)	0.35581257486159346	2.3186452595804523	2.395974772962659	['AFF3']	0.37909003303010885
643	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	0.35756608136694207	2.304216165851386	2.369736762084265	['CACNA1D']	0.3797751547437707
644	Nitrogen Compound Transport (GO:0071705)	0.35756608136694207	2.304216165851386	2.369736762084265	['SLC22A4']	0.3797751547437707
645	Regulation Of Cytokine Production (GO:0001817)	0.36453338023450393	2.248238235962719	2.268780734008373	['NOX5']	0.38657493345798555
646	Heart Development (GO:0007507)	0.37142650185754833	2.194894561598224	2.173832959100051	['ZFPM1']	0.3932751196138747
647	Generation Of Neurons (GO:0048699)	0.37313828306388763	2.181948582147192	2.1509784315636646	['ERBB2']	0.3938681876785481
648	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	0.37313828306388763	2.181948582147192	2.1509784315636646	['ITGB2']	0.3938681876785481
649	Neuron Differentiation (GO:0030182)	0.37484548870499795	2.169153137340939	2.1284627919715216	['ERBB2']	0.39506057669371125
650	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	0.37654813075085225	2.1565056167520993	2.106279312626439	['ERBB2']	0.39624449451320454
651	RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	0.3866688162461148	2.0835880678823653	1.9797977210285784	['SRSF8']	0.4062695396502957
652	RNA Processing (GO:0006396)	0.39166851339632597	2.0489321998755963	1.9205449322030186	['RBMS1']	0.41026227130641185
653	Macromolecule Biosynthetic Process (GO:0009059)	0.39166851339632597	2.0489321998755963	1.9205449322030186	['RPLP0']	0.41026227130641185
654	Regulation Of Cell Differentiation (GO:0045595)	0.4080469879023945	1.9412342767295598	1.7400698851432137	['CASZ1']	0.42676473964103645
655	Regulation Of Programmed Cell Death (GO:0043067)	0.4112703567735608	1.9210270375413343	1.7068411259335678	['DAPK1']	0.4294792733330009
656	Positive Regulation Of Protein Metabolic Process (GO:0051247)	0.4128755746659732	1.9110788582486695	1.6905575642291697	['ERBB2']	0.4298430640358077
657	Endomembrane System Organization (GO:0010256)	0.4128755746659732	1.9110788582486695	1.6905575642291697	['DNM1']	0.4298430640358077
658	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	0.4162803322789177	1.4283718193852037	1.2518198775232812	['SMAD4', 'ERBB2']	0.4327290992078719
659	DNA-templated Transcription (GO:0006351)	0.4176654978474331	1.8818372403278063	1.6429839405884399	['SMAD4']	0.4328533341327943
660	Anterograde Trans-Synaptic Signaling (GO:0098916)	0.4176654978474331	1.8818372403278063	1.6429839405884399	['CHRNB4']	0.4328533341327943
661	Negative Regulation Of Cell Differentiation (GO:0045596)	0.4302519075388257	1.8080234475178605	1.5248587891678478	['ZBTB16']	0.4452228513714928
662	Protein Stabilization (GO:0050821)	0.43180631245931217	1.7991978853340624	1.5109270573547768	['CHEK2']	0.44615637118152496
663	mRNA Splicing, Via Spliceosome (GO:0000398)	0.4364445960643826	1.773225516621743	1.4701703517795999	['SRSF8']	0.45026863304379744
664	mRNA Processing (GO:0006397)	0.4410457119359288	1.747984763929489	1.4309121331586434	['SRSF8']	0.45433022133158923
665	Protein Polyubiquitination (GO:0000209)	0.459084308388335	1.6537526205450734	1.2874818176091591	['DDB2']	0.472201002913716
666	Translation (GO:0006412)	0.4707913156096618	1.5963235889545713	1.2025749708888887	['RPLP0']	0.4833264273124363
667	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	0.47131392838800445	1.108061325420376	0.8335179596147064	['SMAD4', 'CASZ1', 'EPAS1', 'ZBTB16', 'ZFPM1', 'JUNB']	0.4833264273124363
668	Regulation Of Autophagy (GO:0010506)	0.480830689035537	1.5492138364779875	1.1343964460370186	['DAPK1']	0.4923475917669271
669	Negative Regulation Of Signal Transduction (GO:0009968)	0.5165095287820382	1.3959426869059441	0.9222456478480131	['MMP14']	0.528090459920649
670	Chemical Synaptic Transmission (GO:0007268)	0.5243949143607625	1.364733629300777	0.8809495123264703	['CHRNB4']	0.5353524200339724
671	Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	0.5269952193357562	1.3546343478859662	0.8677297281353484	['MAP4K4']	0.5372052608430063
672	Negative Regulation Of DNA-templated Transcription (GO:0045892)	0.527863294935297	1.0892137676988605	0.6959182165759908	['SMAD4', 'ZBTB16', 'ZFPM1']	0.5372894252019987
673	Central Nervous System Development (GO:0007417)	0.5372576223710036	1.3156697444132208	0.817396083056755	['ZBTB16']	0.5460389505226841
674	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	0.5385249563316902	1.3109540636042403	0.8113775758978068	['ERBB2']	0.5465149408469971
675	Regulation Of Cell Cycle (GO:0051726)	0.5559139732334513	1.248268852042437	0.7329107221873089	['JUNB']	0.5633261595432306
676	Positive Regulation Of MAPK Cascade (GO:0043410)	0.5703057274985734	1.1990596568358063	0.673371157044164	['ERBB2']	0.5770549077056571
677	Protein Transport (GO:0015031)	0.5738315302381577	1.1873488147073052	0.6594765983966974	['VLDLR']	0.5797647956911371
678	Protein-Containing Complex Assembly (GO:0065003)	0.5910390193827033	1.132017771623103	0.5952978545589982	['SMAD4']	0.5962694531825502
679	Regulation Of Gene Expression (GO:0010468)	0.5933431237158513	0.9850324471425581	0.5141696243358431	['CHEK2', 'AFF3', 'VSIR']	0.5977123661585306
680	Protein Localization (GO:0008104)	0.6161076060138411	1.056388140161725	0.5116443191109599	['PARD3B']	0.6197317684021578
681	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	0.6296030478202124	1.0178803472113935	0.47093836509924875	['VSIR']	0.6323766295286715
682	Vesicle-Mediated Transport (GO:0016192)	0.6746201507442957	0.899033594109526	0.35386455487022495	['DNM1']	0.6765985089576221
683	Protein Ubiquitination (GO:0016567)	0.6946473523850346	0.8502767005098262	0.3097991396059419	['DDB2']	0.69566440560961
684	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	0.7094722155875001	0.8155880015060871	0.2799374861930001	['CHEK2']	0.7094722155875001
